anime_id,title,score,start_date,end_date,num_episodes,airing_days,airing_weeks
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,6.4,2019-12-27 00:00:00,2021-04-02 00:00:00,63,462,66.0
3754,Tongari Boushi no Memole,7.1,1984-03-03 00:00:00,1985-03-03 00:00:00,50,365,52.1
2749,Heisei Inu Monogatari Bow,6.7,1993-10-14 00:00:00,1994-09-22 00:00:00,40,343,49.0
5153,Kikou Kai Galient,6.4,1984-10-05 00:00:00,1985-03-29 00:00:00,25,175,25.0
19877,Battle Spirits: Sword Eyes Gekitouden,6.8,2013-04-07 00:00:00,2013-09-08 00:00:00,21,154,22.0
9106,Nogsaegjeoncha Hamos,6.4,1997-12-12 00:00:00,1998-06-12 00:00:00,26,182,26.0
1300,Omishi Mahou Gekijou: Risky★Safety,6.6,1999-10-05 00:00:00,2000-04-04 00:00:00,24,182,26.0
34754,Rilu Rilu Fairilu: Yousei no Door,6.9,2016-02-06 00:00:00,2017-03-25 00:00:00,59,413,59.0
2011,Taiho Shichau zo Special,7.1,1999-03-30 00:00:00,1999-04-30 00:00:00,20,31,4.4
1617,Massugu ni Ikou.,6.5,2003-08-18 00:00:00,2003-08-21 00:00:00,4,3,0.4
7575,Oh! Family,6.0,1986-10-06 00:00:00,1987-03-30 00:00:00,26,175,25.0
5600,Little El Cid no Bouken,6.1,1984-02-06 00:00:00,1984-03-12 00:00:00,26,35,5.0
7106,Ougon Senshi Gold Lightan,5.8,1981-03-01 00:00:00,1982-02-18 00:00:00,52,354,50.6
5834,Kyojin no Hoshi,6.9,1968-03-30 00:00:00,1971-09-18 00:00:00,182,1267,181.0
6636,Chou Kousoku Galvion,5.7,1984-02-03 00:00:00,1984-04-29 00:00:00,22,86,12.3
3361,UFO Senshi Dai Apolon,5.8,1976-04-06 00:00:00,1976-09-28 00:00:00,26,175,25.0
5854,Shin Chou Kyou Ryo: Condor Hero III,7.5,2008-04-13 00:00:00,2008-05-03 00:00:00,26,20,2.9
4062,Musashi no Ken,7.2,1985-04-18 00:00:00,1986-09-26 00:00:00,72,526,75.1
2688,Akai Koudan Zillion,6.6,1987-04-12 00:00:00,1987-12-13 00:00:00,31,245,35.0
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.1,1980-01-09 00:00:00,1980-07-09 00:00:00,26,182,26.0
42717,Kaeru no Pickles: Kimochi no Iro,5.0,2020-10-04 00:00:00,2020-12-27 00:00:00,12,84,12.0
2074,Kero Kero Chime,6.5,1997-03-06 00:00:00,1997-09-25 00:00:00,30,203,29.0
40957,Shin Chuuka Ichiban! 2nd Season,6.6,2021-01-11 00:00:00,2021-03-30 00:00:00,12,78,11.1
3418,Jungle no Ouja Taa-chan,7.1,1993-10-14 00:00:00,1994-09-29 00:00:00,50,350,50.0
810,Android Ana Maico 2010,6.4,1998-04-06 00:00:00,1998-09-28 00:00:00,24,175,25.0
5249,Mitsume ga Tooru,6.7,1990-10-18 00:00:00,1991-09-26 00:00:00,48,343,49.0
1175,Metal Fighter Miku,6.0,1994-07-08 00:00:00,1994-09-30 00:00:00,13,84,12.0
3550,Midori no Makibao,6.8,1996-03-09 00:00:00,1997-07-12 00:00:00,61,490,70.0
2834,Miracle☆Girls,7.2,1993-01-08 00:00:00,1993-12-24 00:00:00,51,350,50.0
40145,Yu☆Gi☆Oh!: Sevens,5.3,2020-04-04 00:00:00,2022-03-27 00:00:00,92,722,103.1
1536,Busou Renkin,7.2,2006-10-05 00:00:00,2007-03-29 00:00:00,26,175,25.0
4081,Natsume Yuujinchou,8.3,2008-07-08 00:00:00,2008-09-30 00:00:00,13,84,12.0
48761,Saihate no Paladin,6.9,2021-10-09 00:00:00,2022-01-03 00:00:00,12,86,12.3
859,Digimon Savers,6.9,2006-04-02 00:00:00,2007-03-25 00:00:00,48,357,51.0
8424,MM!,7.0,2010-10-02 00:00:00,2010-12-18 00:00:00,12,77,11.0
33506,Ao no Exorcist: Kyoto Fujouou-hen,7.4,2017-01-07 00:00:00,2017-03-25 00:00:00,12,77,11.0
13663,To LOVE-Ru Darkness,7.4,2012-10-06 00:00:00,2012-12-29 00:00:00,12,84,12.0
4898,Kuroshitsuji,7.6,2008-10-03 00:00:00,2009-03-27 00:00:00,24,175,25.0
36456,Boku no Hero Academia 3rd Season,8.1,2018-04-07 00:00:00,2018-09-29 00:00:00,25,175,25.0
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",6.1,2010-10-04 00:00:00,2010-12-20 00:00:00,12,77,11.0
3493,Ryuusei no Rockman Tribe,7.0,2007-11-03 00:00:00,2008-03-29 00:00:00,21,147,21.0
39183,Super Shiro,5.8,2019-10-14 00:00:00,2020-09-07 00:00:00,48,329,47.0
2075,Kiko-chan Smile,6.2,1996-10-05 00:00:00,1997-09-27 00:00:00,51,357,51.0
17497,Jewelpet Happiness,6.9,2013-04-06 00:00:00,2014-03-29 00:00:00,52,357,51.0
12951,AWOL,5.0,1998-01-07 00:00:00,1998-04-01 00:00:00,12,84,12.0
3834,Hoshi no Ko Chobin,5.9,1974-04-05 00:00:00,1974-09-27 00:00:00,26,175,25.0
45618,Dinosaur Biyori,6.2,2021-04-04 00:00:00,2021-09-26 00:00:00,26,175,25.0
3176,Nessa no Haou Gandalla,5.7,1998-04-11 00:00:00,1998-10-17 00:00:00,26,189,27.0
1188,Momoiro Sisters,6.0,1998-08-25 00:00:00,1998-10-05 00:00:00,24,41,5.9
16027,Greek Roman Sinhwa: Olympus Guardian,6.5,2002-12-11 00:00:00,2003-07-31 00:00:00,39,232,33.1
1962,Chikyuu Bouei Kazoku,6.7,2001-01-09 00:00:00,2001-03-29 00:00:00,13,79,11.3
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,6.2,1991-11-17 00:00:00,1992-05-24 00:00:00,26,189,27.0
6629,Asari-chan,6.1,1982-01-25 00:00:00,1983-02-28 00:00:00,54,399,57.0
2552,Tetsuko no Tabi,6.2,2007-06-24 00:00:00,2007-09-23 00:00:00,13,91,13.0
49040,Lupin III: Part 6,7.5,2021-10-17 00:00:00,2022-03-27 00:00:00,24,161,23.0
616,Nurse Angel Ririka SOS,6.9,1995-07-07 00:00:00,1996-03-29 00:00:00,35,266,38.0
3819,Sasurai no Taiyou,6.3,1971-04-08 00:00:00,1971-09-30 00:00:00,26,175,25.0
1537,Genshi Shounen Ryuu,6.2,1971-10-30 00:00:00,1972-03-25 00:00:00,22,147,21.0
3146,GR: Giant Robo,6.4,2007-01-19 00:00:00,2007-07-20 00:00:00,13,182,26.0
2740,Monkey Turn,6.4,2004-01-11 00:00:00,2004-06-27 00:00:00,25,168,24.0
4240,Ginga Senpuu Braiger,6.6,1981-10-06 00:00:00,1982-06-30 00:00:00,39,267,38.1
4073,Kyouryuu Daisensou Izenborg,6.7,1977-10-07 00:00:00,1978-06-30 00:00:00,39,266,38.0
7551,Gowapper 5 Gordam,5.8,1976-04-04 00:00:00,1976-12-29 00:00:00,36,269,38.4
1845,Gaiking: Legend of Daiku-Maryu,7.1,2005-11-12 00:00:00,2006-09-24 00:00:00,39,316,45.1
3199,Nanatsu no Umi no Tico,7.4,1994-01-16 00:00:00,1994-12-18 00:00:00,39,336,48.0
3356,Mahoutsukai Sally,6.5,1966-12-05 00:00:00,1968-12-30 00:00:00,109,756,108.0
3936,Personal Computer Travel Tanteidan,6.2,1983-04-04 00:00:00,1983-09-26 00:00:00,26,175,25.0
3131,Ashita Tenki ni Naare,6.0,1984-10-06 00:00:00,1985-09-27 00:00:00,47,356,50.9
3844,Apache Yakyuugun,5.9,1971-10-06 00:00:00,1972-03-29 00:00:00,26,175,25.0
7160,Yoroshiku Mechadock,6.3,1984-09-01 00:00:00,1985-03-30 00:00:00,30,210,30.0
14913,Battle Spirits: Sword Eyes,6.7,2012-09-09 00:00:00,2013-03-31 00:00:00,29,203,29.0
37968,Kirakira Happy★Hirake! Cocotama,6.6,2018-09-06 00:00:00,2019-09-26 00:00:00,55,385,55.0
10349,Suzy's Zoo: Daisuki! Witzy,5.8,2011-04-03 00:00:00,2011-10-04 00:00:00,25,184,26.3
1314,DT Eightron,6.2,1998-04-18 00:00:00,1998-11-06 00:00:00,26,202,28.9
2704,Kaiketsu Jouki Tanteidan,6.6,1998-10-07 00:00:00,1999-03-31 00:00:00,26,175,25.0
7904,Kemono no Souja Erin Recaps,6.9,2010-01-09 00:00:00,2010-03-13 00:00:00,10,63,9.0
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,6.7,1997-04-01 00:00:00,1997-05-09 00:00:00,26,38,5.4
5273,Miracle Giants Doumu-kun,7.3,1989-04-02 00:00:00,1990-03-25 00:00:00,49,357,51.0
4286,Bonobono (TV),6.9,1995-04-20 00:00:00,1996-03-28 00:00:00,48,343,49.0
2254,Sentou Mecha Xabungle,7.2,1982-02-06 00:00:00,1983-01-29 00:00:00,50,357,51.0
35302,Neko Neko Nihonshi 2nd Season,6.3,2017-04-05 00:00:00,2018-02-28 00:00:00,32,329,47.0
3327,Giant Gorg,7.3,1984-04-05 00:00:00,1984-09-27 00:00:00,26,175,25.0
3723,Koala Boy Kokki,6.0,1984-04-11 00:00:00,1985-03-28 00:00:00,26,351,50.1
2231,Miyuki,6.7,1983-03-31 00:00:00,1984-04-20 00:00:00,37,386,55.1
6452,Akuu Daisakusen Srungle,6.2,1983-01-21 00:00:00,1984-01-27 00:00:00,53,371,53.0
2128,Yuusha Raideen,6.4,1975-04-04 00:00:00,1976-03-26 00:00:00,50,357,51.0
5018,Piroppo,4.8,2001-10-11 00:00:00,2002-03-21 00:00:00,23,161,23.0
3435,Joou Heika no Petite Angie,6.2,1977-12-13 00:00:00,1978-06-27 00:00:00,26,196,28.0
37497,Irozuku Sekai no Ashita kara,7.5,2018-10-06 00:00:00,2018-12-29 00:00:00,13,84,12.0
16405,"Boku no Imouto wa ""Osaka Okan""",5.6,2012-12-22 00:00:00,2013-03-16 00:00:00,12,84,12.0
21405,Bokura wa Minna Kawai-sou,7.7,2014-04-04 00:00:00,2014-06-20 00:00:00,12,77,11.0
24701,Mushishi Zoku Shou 2nd Season,8.7,2014-10-19 00:00:00,2014-12-21 00:00:00,10,63,9.0
440,Shoujo Kakumei Utena,8.0,1997-04-02 00:00:00,1997-12-24 00:00:00,39,266,38.0
28617,Punch Line,6.8,2015-04-10 00:00:00,2015-06-26 00:00:00,12,77,11.0
6573,Darker than Black: Ryuusei no Gemini,7.4,2009-10-09 00:00:00,2009-12-25 00:00:00,12,77,11.0
17895,Golden Time,7.7,2013-10-04 00:00:00,2014-03-28 00:00:00,24,175,25.0
39597,Sword Art Online: Alicization - War of Underworld,7.6,2019-10-13 00:00:00,2019-12-29 00:00:00,12,77,11.0
4928,Idol Tenshi Youkoso Youko,6.2,1990-04-02 00:00:00,1991-02-04 00:00:00,43,308,44.0
1872,Saru Getchu: On Air,6.1,2006-04-08 00:00:00,2006-09-30 00:00:00,26,175,25.0
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,7.2,2008-03-10 00:00:00,2008-06-02 00:00:00,12,84,12.0
2361,Sei Juushi Bismarck,7.3,1984-10-07 00:00:00,1985-09-29 00:00:00,51,357,51.0
34292,Kamigami no Ki,6.0,2016-11-25 00:00:00,2017-04-28 00:00:00,16,154,22.0
3444,The☆Ultraman,6.4,1979-04-04 00:00:00,1980-03-26 00:00:00,50,357,51.0
6901,Battle Spirits: Shounen Gekiha Dan,7.0,2009-09-13 00:00:00,2010-09-05 00:00:00,50,357,51.0
4554,Dokkiri Doctor,6.3,1998-10-21 00:00:00,1999-06-23 00:00:00,26,245,35.0
1712,Shin Seiki Den Mars,5.5,2002-10-31 00:00:00,2003-02-06 00:00:00,13,98,14.0
3000,Taiho Shichau zo: Full Throttle,7.2,2007-10-05 00:00:00,2008-03-28 00:00:00,23,175,25.0
3932,Magnerobo Ga-Keen,6.0,1976-09-05 00:00:00,1977-06-26 00:00:00,39,294,42.0
3568,Ganbarist! Shun,7.2,1996-07-01 00:00:00,1997-03-10 00:00:00,30,252,36.0
4929,Next Senki Ehrgeiz,5.2,1997-10-02 00:00:00,1997-12-25 00:00:00,12,84,12.0
2109,Rockman.EXE Stream,7.1,2004-10-02 00:00:00,2005-09-24 00:00:00,51,357,51.0
1547,Obake no Q-tarou,5.8,1965-08-29 00:00:00,1967-06-28 00:00:00,96,668,95.4
5832,Tiger Mask Nisei,7.3,1981-04-20 00:00:00,1982-01-18 00:00:00,33,273,39.0
2557,Trapp Ikka Monogatari,7.6,1991-01-13 00:00:00,1991-12-28 00:00:00,40,349,49.9
3035,Chouon Senshi Borgman,6.3,1988-04-13 00:00:00,1988-12-21 00:00:00,35,252,36.0
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.5,2013-09-22 00:00:00,2014-09-21 00:00:00,49,364,52.0
4439,Kurenai Sanshirou,6.4,1969-04-02 00:00:00,1969-09-24 00:00:00,26,175,25.0
40367,Go! Go! Atom,5.7,2019-10-03 00:00:00,2020-10-01 00:00:00,52,364,52.0
32274,Ketsuekigata-kun! 4,6.3,2016-01-12 00:00:00,2016-03-29 00:00:00,12,77,11.0
48391,Mazica Party,5.1,2021-04-04 00:00:00,2022-03-27 00:00:00,51,357,51.0
3660,Mahou no Idol Pastel Yumi,6.5,1986-03-07 00:00:00,1986-08-29 00:00:00,25,175,25.0
38070,Kkoma Bus Tayo,5.2,2010-08-23 00:00:00,2010-11-16 00:00:00,26,85,12.1
4808,Hurricane Polymar,6.4,1974-10-04 00:00:00,1975-03-08 00:00:00,26,155,22.1
10224,Uchuu Majin Daikengou,5.8,1978-07-27 00:00:00,1979-02-15 00:00:00,26,203,29.0
5276,Happy Happy Clover,6.6,2007-07-06 00:00:00,2007-09-28 00:00:00,13,84,12.0
9200,Dae Jang Geum: Jang Geum's Dream 2,7.3,2007-03-14 00:00:00,2007-09-19 00:00:00,26,189,27.0
37368,Shounen Ashibe: Go! Go! Goma-chan 3,5.6,2018-04-03 00:00:00,2019-02-26 00:00:00,32,329,47.0
2545,Huckleberry no Bouken,6.1,1976-01-02 00:00:00,1976-06-25 00:00:00,26,175,25.0
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao,6.0,2016-11-13 00:00:00,2016-12-08 00:00:00,26,25,3.6
20075,Obocchama-kun,6.1,1989-01-14 00:00:00,1992-09-26 00:00:00,164,1351,193.0
10525,Shinseiki Duel Masters Flash,5.4,2006-04-10 00:00:00,2007-03-23 00:00:00,24,347,49.6
2243,Karasu Tengu Kabuto,6.4,1990-07-29 00:00:00,1991-06-30 00:00:00,39,336,48.0
3185,Fortune Quest L,6.4,1997-10-18 00:00:00,1998-05-23 00:00:00,26,217,31.0
2255,Choujuu Kishin Dancougar,6.6,1985-04-05 00:00:00,1985-12-27 00:00:00,38,266,38.0
2818,Madou King Granzort,7.2,1989-04-07 00:00:00,1990-03-02 00:00:00,41,329,47.0
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),6.5,1999-04-04 00:00:00,1999-09-26 00:00:00,26,175,25.0
4800,Huckleberry Finn Monogatari,6.5,1994-08-26 00:00:00,1995-03-03 00:00:00,26,189,27.0
23037,Bakumatsu Rock,5.8,2014-07-02 00:00:00,2014-09-17 00:00:00,12,77,11.0
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,7.5,2016-07-06 00:00:00,2016-09-21 00:00:00,12,77,11.0
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,7.5,2019-10-02 00:00:00,2019-12-27 00:00:00,12,86,12.3
2786,Bakegyamon,6.6,2006-04-03 00:00:00,2007-03-26 00:00:00,51,357,51.0
970,Yokoyama Mitsuteru Sangokushi,7.3,1991-10-18 00:00:00,1992-09-25 00:00:00,47,343,49.0
5235,Live On Cardliver Kakeru,6.3,2008-10-05 00:00:00,2009-09-27 00:00:00,51,357,51.0
34979,Shounen Ashibe: Go! Go! Goma-chan 2,5.9,2017-04-04 00:00:00,2018-02-13 00:00:00,32,315,45.0
8194,Akuma-kun,6.2,1989-04-15 00:00:00,1990-03-24 00:00:00,42,343,49.0
1941,Moonlight Mile 1st Season: Lift Off,7.1,2007-03-04 00:00:00,2007-05-27 00:00:00,12,84,12.0
5618,Dokonjou Gaeru,6.4,1972-10-07 00:00:00,1974-09-28 00:00:00,103,721,103.0
2227,Lady Lady!!,7.5,1987-10-21 00:00:00,1988-03-23 00:00:00,21,154,22.0
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,6.1,1989-12-26 00:00:00,1989-12-31 00:00:00,6,5,0.7
2713,Rockman.EXE Beast+,6.9,2006-04-08 00:00:00,2006-09-30 00:00:00,26,175,25.0
31898,Robocar Poli,5.2,2011-02-28 00:00:00,2011-07-12 00:00:00,26,134,19.1
31566,Ketsuekigata-kun! 3,6.3,2015-10-13 00:00:00,2015-12-29 00:00:00,12,77,11.0
1806,Master Mosquiton '99,6.5,1997-09-30 00:00:00,1998-03-31 00:00:00,26,182,26.0
2553,Flanders no Inu,7.4,1975-01-05 00:00:00,1975-12-28 00:00:00,52,357,51.0
5935,Animation Kikou: Marco Polo no Bouken,6.2,1979-04-07 00:00:00,1980-04-05 00:00:00,43,364,52.0
8764,Hajime Ningen Gon,6.1,1996-04-03 00:00:00,1997-01-22 00:00:00,39,294,42.0
912,Ninkuu,7.0,1995-01-14 00:00:00,1996-02-24 00:00:00,55,406,58.0
4574,Saikyou Robot Daiouja,6.1,1981-01-31 00:00:00,1982-01-30 00:00:00,50,364,52.0
2501,Papuwa,6.7,2003-09-30 00:00:00,2004-03-30 00:00:00,26,182,26.0
2612,Spoon Oba-san,6.6,1983-04-04 00:00:00,1984-03-09 00:00:00,130,340,48.6
2038,Mahou no Star Magical Emi,6.8,1985-06-07 00:00:00,1986-02-28 00:00:00,38,266,38.0
2598,Juusenki L-Gaim,6.7,1984-02-04 00:00:00,1985-02-23 00:00:00,54,385,55.0
1493,Project ARMS: The 2nd Chapter,7.1,2001-10-06 00:00:00,2002-03-30 00:00:00,26,175,25.0
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),5.7,2017-04-15 00:00:00,2017-12-23 00:00:00,37,252,36.0
3676,Machine Robo: Cronos no Dai Gyakushuu,6.1,1986-07-03 00:00:00,1987-05-28 00:00:00,47,329,47.0
1884,Himesama Goyoujin,6.2,2006-04-13 00:00:00,2006-07-20 00:00:00,12,98,14.0
3059,Ninja Senshi Tobikage,7.0,1985-10-06 00:00:00,1986-07-27 00:00:00,43,294,42.0
5908,Chinpui,6.1,1989-02-11 00:00:00,1991-04-18 00:00:00,56,796,113.7
2549,Perrine Monogatari,7.6,1978-01-01 00:00:00,1978-12-31 00:00:00,53,364,52.0
6900,Tamagotchi!,6.3,2009-10-12 00:00:00,2012-09-03 00:00:00,143,1057,151.0
3159,The Kabocha Wine,6.7,1982-07-05 00:00:00,1984-08-27 00:00:00,95,784,112.0
280,Animal Yokochou,7.0,2005-10-04 00:00:00,2006-09-26 00:00:00,51,357,51.0
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,6.8,2006-10-05 00:00:00,2007-03-29 00:00:00,24,175,25.0
2814,Dondon Dommel to Ron,6.7,1988-04-05 00:00:00,1989-03-27 00:00:00,52,356,50.9
22541,Oniku Daisuki! Zeushi-kun,5.1,2014-01-06 00:00:00,2014-03-24 00:00:00,12,77,11.0
4198,Koutetsu Jeeg,7.0,1975-10-05 00:00:00,1976-08-29 00:00:00,46,329,47.0
6130,Marie & Gali,6.2,2009-03-31 00:00:00,2010-03-23 00:00:00,40,357,51.0
38923,Sinbi Apateu: Ghost Ball Bimil,6.8,2016-07-20 00:00:00,2017-01-18 00:00:00,24,182,26.0
4051,Net Ghost Pipopa,6.6,2008-04-06 00:00:00,2009-03-29 00:00:00,51,357,51.0
729,Hiatari Ryoukou!,7.1,1987-03-29 00:00:00,1988-03-20 00:00:00,48,357,51.0
960,Shin Chou Kyou Ryo: Condor Hero II,7.3,2005-01-30 00:00:00,2006-09-02 00:00:00,26,580,82.9
3369,Shoubushi Densetsu Tetsuya,7.6,2000-10-07 00:00:00,2001-03-24 00:00:00,20,168,24.0
23409,Duel Masters VS,5.9,2014-04-05 00:00:00,2015-03-28 00:00:00,49,357,51.0
22215,Pretty Rhythm: All Star Selection,6.6,2014-04-05 00:00:00,2014-06-14 00:00:00,11,70,10.0
3075,Tondera House no Daibouken,6.3,1982-04-05 00:00:00,1983-03-28 00:00:00,52,357,51.0
1886,Fushigiboshi no☆Futagohime Gyu!,7.3,2006-04-01 00:00:00,2007-03-31 00:00:00,52,364,52.0
31410,Mini Van 2nd Season,6.3,2015-10-03 00:00:00,2016-03-26 00:00:00,26,175,25.0
36902,Mahou Shoujo Ore,6.5,2018-04-02 00:00:00,2018-06-18 00:00:00,12,77,11.0
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.6,2005-01-09 00:00:00,2005-03-27 00:00:00,12,77,11.0
41226,Uzaki-chan wa Asobitai!,6.9,2020-07-10 00:00:00,2020-09-25 00:00:00,12,77,11.0
32379,Berserk,6.1,2016-07-01 00:00:00,2016-09-16 00:00:00,12,77,11.0
37433,Wakaokami wa Shougakusei!,6.4,2018-04-08 00:00:00,2018-09-23 00:00:00,24,168,24.0
2938,Idol Densetsu Eriko,6.9,1989-04-03 00:00:00,1990-03-26 00:00:00,51,357,51.0
2568,Kojika Monogatari,6.1,1983-11-08 00:00:00,1985-01-22 00:00:00,52,441,63.0
2400,GS Mikami,7.2,1993-04-11 00:00:00,1994-03-06 00:00:00,45,329,47.0
2804,Hana no Mahoutsukai Mary Bell,6.6,1992-02-03 00:00:00,1993-01-18 00:00:00,50,350,50.0
2089,Choujikuu Seiki Orguss,6.5,1983-07-03 00:00:00,1984-04-08 00:00:00,35,280,40.0
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,7.3,2006-05-20 00:00:00,2006-08-26 00:00:00,13,98,14.0
2913,Daisougen no Chiisana Tenshi: Bush Baby,7.1,1992-01-12 00:00:00,1992-12-20 00:00:00,40,343,49.0
4023,Kitty's Paradise,6.6,1994-04-06 00:00:00,1994-09-28 00:00:00,16,175,25.0
11017,Battle Spirits: Heroes,6.2,2011-09-18 00:00:00,2012-09-02 00:00:00,50,350,50.0
2567,Pinocchio yori Piccolino no Bouken,6.3,1976-04-27 00:00:00,1977-05-31 00:00:00,52,399,57.0
1391,Future GPX Cyber Formula,7.4,1991-03-15 00:00:00,1991-12-20 00:00:00,37,280,40.0
5821,Zenmai Zamurai,5.5,2006-04-03 00:00:00,2009-02-06 00:00:00,215,1040,148.6
5968,Kinnikuman II Sei: Ultimate Muscle 2,7.0,2006-01-04 00:00:00,2006-03-29 00:00:00,13,84,12.0
40327,Mewkledreamy,6.8,2020-04-05 00:00:00,2021-04-04 00:00:00,48,364,52.0
4486,Getter Robo G,6.6,1975-05-15 00:00:00,1976-03-25 00:00:00,39,315,45.0
2555,Shoukoushi Cedie,7.4,1988-01-10 00:00:00,1988-12-25 00:00:00,43,350,50.0
29687,Duel Masters VSR,5.7,2015-04-05 00:00:00,2016-03-27 00:00:00,51,357,51.0
32670,Battle Spirits: Double Drive,5.8,2016-04-06 00:00:00,2017-03-29 00:00:00,51,357,51.0
4331,Penguin no Mondai,5.8,2008-04-05 00:00:00,2009-03-20 00:00:00,100,349,49.9
36728,Mameneko,6.0,2018-01-09 00:00:00,2018-03-27 00:00:00,12,77,11.0
3116,Dash! Yonkurou,6.8,1989-10-03 00:00:00,1990-03-27 00:00:00,25,175,25.0
12963,Jewelpet Kira☆Deco!,6.8,2012-04-07 00:00:00,2013-03-30 00:00:00,52,357,51.0
2259,Dr. Rin ni Kiitemite!,6.7,2001-03-05 00:00:00,2002-02-25 00:00:00,51,357,51.0
1947,Kikou Sennyo Rouran,5.6,2002-11-15 00:00:00,2003-05-30 00:00:00,28,196,28.0
5082,Battle Spirits: Shounen Toppa Bashin,6.4,2008-09-07 00:00:00,2009-09-06 00:00:00,50,364,52.0
4586,Daisuki! BuBu ChaCha,7.2,2001-05-10 00:00:00,2001-11-29 00:00:00,26,203,29.0
2576,Araiguma Rascal,6.8,1977-01-02 00:00:00,1977-12-25 00:00:00,52,357,51.0
9768,Shima Shima Tora no Shimajirou,6.1,1993-12-13 00:00:00,2008-03-31 00:00:00,726,5222,746.0
2014,Taiho Shichau zo: Second Season,7.4,2001-04-07 00:00:00,2001-09-29 00:00:00,26,175,25.0
2820,Time Travel Tondekeman!,7.4,1989-10-19 00:00:00,1990-08-26 00:00:00,39,311,44.4
2108,Rockman.EXE Axess,7.2,2003-10-04 00:00:00,2004-09-25 00:00:00,51,357,51.0
2486,Rumiko Takahashi Anthology,7.2,2003-07-06 00:00:00,2003-09-28 00:00:00,13,84,12.0
2110,Rockman.EXE Beast,7.1,2005-10-01 00:00:00,2006-04-01 00:00:00,25,182,26.0
2230,Hana no Ko Lunlun,6.9,1979-02-09 00:00:00,1980-02-08 00:00:00,50,364,52.0
3023,Esper Mami,6.4,1987-04-07 00:00:00,1989-10-26 00:00:00,119,933,133.3
3125,Tokimeki Tonight,7.1,1982-10-07 00:00:00,1983-09-22 00:00:00,34,350,50.0
2912,Ohayou! Spank,6.6,1981-03-07 00:00:00,1982-05-29 00:00:00,63,448,64.0
646,Haunted Junction,6.7,1997-04-02 00:00:00,1997-06-25 00:00:00,12,84,12.0
10562,Machine Hayabusa,5.8,1976-04-02 00:00:00,1976-09-17 00:00:00,21,168,24.0
3332,Stop!! Hibari-kun!,7.1,1983-05-20 00:00:00,1984-01-27 00:00:00,35,252,36.0
3900,Ougon Bat,6.1,1967-04-01 00:00:00,1968-03-23 00:00:00,52,357,51.0
2283,Red Baron,7.1,1994-04-05 00:00:00,1995-03-28 00:00:00,49,357,51.0
2934,Shiawase Sou no Okojo-san,6.4,2001-10-02 00:00:00,2002-09-24 00:00:00,51,357,51.0
34510,Hei Mao Jing Zhang,5.3,1984-01-20 00:00:00,1984-12-20 00:00:00,5,335,47.9
8123,Cooking Papa,6.7,1992-04-09 00:00:00,1995-05-25 00:00:00,151,1141,163.0
1456,L/R: Licensed by Royal,6.4,2003-01-08 00:00:00,2003-03-26 00:00:00,12,77,11.0
1893,Azuki-chan,6.8,1995-04-04 00:00:00,1998-03-17 00:00:00,117,1078,154.0
15699,Haiyore! Nyaruko-san W,7.2,2013-04-08 00:00:00,2013-07-01 00:00:00,12,84,12.0
34051,Akiba's Trip The Animation,6.4,2017-01-04 00:00:00,2017-03-29 00:00:00,13,84,12.0
34279,Grancrest Senki,7.1,2018-01-06 00:00:00,2018-06-23 00:00:00,24,168,24.0
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.4,2019-01-12 00:00:00,2019-03-30 00:00:00,12,77,11.0
36266,Mahou Shoujo Site,6.4,2018-04-07 00:00:00,2018-06-23 00:00:00,12,77,11.0
714,High School! Kimengumi,7.3,1985-10-20 00:00:00,1987-10-03 00:00:00,86,713,101.9
1083,Ningen Kousaten,6.2,2003-04-05 00:00:00,2003-06-28 00:00:00,13,84,12.0
4962,Rokumon Tengai Mon Colle Knights,6.4,2000-01-10 00:00:00,2000-12-25 00:00:00,51,350,50.0
3561,Dennou Boukenki Webdiver,7.0,2001-04-06 00:00:00,2002-03-23 00:00:00,52,351,50.1
2577,Tom Sawyer no Bouken,7.3,1980-01-06 00:00:00,1980-12-28 00:00:00,49,357,51.0
2032,Wellber no Monogatari: Sisters of Wellber,6.6,2007-04-04 00:00:00,2007-06-27 00:00:00,13,84,12.0
2257,Taiyou no Kiba Dagram,7.4,1981-10-23 00:00:00,1983-03-25 00:00:00,75,518,74.0
